Review Text,Review Title,ReviewRating,Review Stars
"I received a few samples of this product and brought them with me on a tour of Belgium. After a night of drinking 9% beers and adding shots of Jenever, I woke up with a killer hangover. The unfortunate thing was that I had a tour at 10 AM. I drank a Blowfish, and the hangover disappeared. I also had NO afternoon crash and was able to have a normal day. Perfect product to stay productive after a hard night.",Tried in Belgium. Saved me from wasting days on vakay.,9 people found this helpful,5.0 out of 5 stars
I have previously bought this at CVS and LOVE it. Gets me going and able to function every single time.Highly recommend!,Highly recommend!,no rating,5.0 out of 5 stars
I party regularly and my friends and I all swear by this stuff.  It's a life saver.,Five Stars,no rating,5.0 out of 5 stars
"This stuff seriously works, it doesn't taste amazing going down but within 15 minutes, I can honestly say my head felt clear and my energy went up!",Game changer.,One person found this helpful,5.0 out of 5 stars
"I am buying more of these. Deffinatly made a diffrence. Helps clear your head, settle your stomach and gets you going. Worked pretty well for me when I was sick (no alcohol involved). Doesnt taste the best but far from undrinkable as well.",I am buying more,10 people found this helpful,4.0 out of 5 stars
"Based on the ingredients, this looks like more expensive Alka Seltzer plus caffeine.  I'd get Alka seltzer instead.",this looks like more expensive Alka Seltzer plus caffeine,no rating,3.0 out of 5 stars
"As a proficient alcoholic, I have found nothing that completely cures a hangover. It absolutely helps, don't get me wrong. You get a little pep in your step, you can see a little better through that fog in your brain, but you know you are hungover. If you drink daily (food and bev people, lookin atcha) don't bother, just deal with the hangover. Drop some salt, a squeeze of lime and a few dashes of bitters in a deli of soda water and push through. It's amazing for the occasional hangover, but if you wake up five out of seven days hungover, suck it up. So, overall, great if you drink once a week, if you drink more than that, drink a beer in the shower and keep buggering on. Cheers.",Awesome for the weekly hangover,8 people found this helpful,4.0 out of 5 stars
I used it after my wedding and actually gave it out to people at the end of the night. It is a miracle cure! It really works!,AMAZING!,3 people found this helpful,5.0 out of 5 stars
"OK, the truth is if you drink a bottle of tequila and try to go to work on 3 hours of sleep, ain't nothing going to help.  However, if you are like me and sometimes have too much fun during the week and find yourself getting home at one in the morning feeling great only having to wake up in four hours and face a school full of kids, then you need Blowfish.  Look, nothing medically will ""cure"" a hangover but Blowfish will make you feel better - and isn't that the point?  No, you aren't going to suddenly do cartwheels because you miraculously instantly feel better.  But you know what, when 30-40 minutes later you are at work and not thinking about how bad you feel that's the moment when you realize, wow, I guess that stuff did it's job.I also work in a bar so I heard about this stuff when it first came out and I've been using it for months.  It has a nice smoothing taste which allows me to get it down.  I often wouldn't take aspirin in the morning because it alone would make me throw up.Everyone who has complaints about Blowfish seem to me like people who haven't tried it but only complain that it's like everything else.  Well, for me it works and that's all I care about.Cheers",Works for me,59 people found this helpful,5.0 out of 5 stars
This is basically midol.,One Star,no rating,1.0 out of 5 stars
Little to no effect. Felt the caffeine but still miserable,Two Stars,no rating,2.0 out of 5 stars
It just contains caffeine and aspirin....,One Star,no rating,1.0 out of 5 stars
Just buy an alka seltzer...same concept a fraction of the price.,One Star,no rating,1.0 out of 5 stars
"It's the 5th of July. 9:30 am. I'm sitting at my desk. And by the miracle that is Blowfish, I'm being wildly productive.The morning headache and general lethargy was almost instantly dissolved as I downed a glass of water + Blowfish. The carbonation paired with the barely-there flavor made it easy to drink and quickly perked me up. Highly recommended for us working professionals that still like to have a fun week-night out every now and again!",It's the Real Deal,10 people found this helpful,5.0 out of 5 stars
"This might be sold for hangovers but my neurologist suggested taking Blowfish for migraines. And it works! Early in the headache I take one tab in about 6 oz of water. It works quickly to significantly reduce the pain, often resolving it completely. The bit of antacid helps with the nausea and no acetaminophen! It has a light lemon taste.Definitely try Blowfish, it could be your replacement for Excedrin Migraine and Bayer AM.",Great For Migraines!,31 people found this helpful,5.0 out of 5 stars
"the caffeine in this had me tripping b*lls...I was at a family function trying to convince them (and myself) that I was totally okay and all I could do, while my aunt was yammering away about her brisket, was stare wide-eyed at them wondering if they noticed how my jittery legs were shaking the WHOLE dinner table. This may work for someone else, but not for me.",the caffeine in this had me tripping b*lls.. ...,2 people found this helpful,2.0 out of 5 stars
This stuff is a miracle worker. As soon as I started drinking it I could feel my headache easing off. Wish I had known about this in my younger years!,Blowfish truly works!,3 people found this helpful,5.0 out of 5 stars
I only had a mild hangover with 5.5 hours of sleep before hand. This definately woke me up and made the headache go away. Cleared my head enough to get on with my day.,Not bad,6 people found this helpful,4.0 out of 5 stars
It works! As close to a cure for the common hangover as anything out there--buy it.,It Works!,2 people found this helpful,5.0 out of 5 stars
"I was a big fan of the Alka Seltzers Wake Up Call. Used it religiously. Then, they were off the market. Then steps up Rally Labs with Blowfish. Exactly the same formula. The only difference is, instead or citrus, its lemon-lime. Like drinking a sprite. Really does the trick. Much more effective than asprin/caffeine pill form. Thank you Rally Labs. You have a loyal customer!",The Best Remedy!,14 people found this helpful,5.0 out of 5 stars
"Whew, if you are hung over and have to do ANYTHING (go to work, brunch with parents, function in general) then this is a really reliable option. Since you mix it with water, its the perfect mix of pain relief and re-hydration. And not as fattening as my other solution (egg sandwich).",IT WORKS,12 people found this helpful,5.0 out of 5 stars
